message_id,item_id,group_id,item_title,priority,confidence,score,group_status,group_latest_deadline,as_of,reason,signals
MSG_0900,EVENT_0170,GROUP_044,College seminar,low,0.5434,0.25,pending,,2026-10-05 01:24:00,Assessed low: this subject is a meeting or event.,no_deadline category_meeting_event
MSG_0901,TASK_0251,GROUP_002,Share an update on review the privacy checklist,critical,0.82,5.1,pending,2026-09-30,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-30 (MSG_0980) passed 5 day(s) before the most recent message; the subject has been chased 3 times; the most recent traffic about this subject is an unanswered question. MSG_0980 pushed the deadline from 2026-09-03 back to 2026-09-30.,deadline_overdue deadline_moved_later chased_repeatedly response_required category_action_required
MSG_0902,TASK_0252,GROUP_004,Following up on reply to the client email; is it in progress,critical,0.82,5.5,pending,2026-09-10,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-10 (MSG_0853) passed 25 day(s) before the most recent message; the subject has been chased 6 times; the most recent traffic about this subject is an unanswered question.,deadline_overdue chased_repeatedly response_required category_action_required
MSG_0903,TASK_0253,GROUP_005,Confirm whether you started to pay the electricity bill,high,0.82,4.1,pending,2026-09-28,2026-10-05 01:24:00,Assessed high: the deadline of 2026-09-28 (MSG_0990) passed 7 day(s) before the most recent message; the most recent traffic about this subject is an unanswered question; the subject has been chased 2 time(s). MSG_0990 pushed the deadline from 2026-09-07 back to 2026-09-28.,deadline_overdue deadline_moved_later chased_once response_required category_action_required
MSG_0904,TASK_0254,GROUP_007,Share an update on renew the library book,critical,0.8892,8.5,pending,2026-09-30,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-30 (MSG_0986) passed 5 day(s) before the most recent message; at least one message about this subject uses explicit urgency wording; the subject has been chased 5 times.,deadline_overdue deadline_moved_earlier deadline_conflict explicit_urgency chased_repeatedly response_required category_action_required
MSG_0905,TASK_0255,GROUP_008,Following up on review the model results; is it in progress,low,0.5659,-5.1,completed,2026-09-30,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0935 reports this complete.,status_completed status_contested chased_after_closure
MSG_0906,TASK_0256,GROUP_010,Confirm whether you started to confirm the interview slot,critical,0.8299,9.3,pending,2026-10-02,2026-10-05 01:24:00,"Assessed critical: the deadline of 2026-10-02 (MSG_0976) passed 3 day(s) before the most recent message; DEMO_001 states the deadline as ""tomorrow at 10:00""; it was not resolved to a date, so the proximity is taken from the wording; at least one message about this subject uses explicit urgency wording. MSG_0976 pushed the deadline from 2026-09-28 back to 2026-10-02.",deadline_relative_imminent deadline_overdue deadline_moved_later deadline_conflict explicit_urgency chased_repeatedly response_required category_action_required
MSG_0907,TASK_0257,GROUP_011,Share an update on email the signed document,low,0.5712,-5.1,completed,2026-09-06,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0933 reports this complete.,status_completed status_contested chased_after_closure
MSG_0908,TASK_0258,GROUP_012,Following up on update the project tracker; is it in progress,low,0.5664,-5.1,cancelled,2026-10-06,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0942 cancels this.,status_cancelled status_contested chased_after_closure
MSG_0909,TASK_0259,GROUP_013,Confirm whether you started to upload the assignment,low,0.8117,1.4,pending,2026-10-20,2026-10-05 01:24:00,Assessed low: the subject has been chased 5 times; the most recent traffic about this subject is an unanswered question; this subject is work the recipient must do. the deadline of 2026-10-20 (DEMO_020) is 15 days away; DEMO_020 pushed the deadline from 2026-09-05 back to 2026-10-20.,deadline_beyond_7_days deadline_moved_later chased_repeatedly response_required category_action_required
MSG_0910,TASK_0260,GROUP_014,Share an update on complete the onboarding form,critical,0.82,5.5,pending,2026-09-06,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-06 (MSG_0624) passed 29 day(s) before the most recent message; the subject has been chased 6 times; the most recent traffic about this subject is an unanswered question.,deadline_overdue chased_repeatedly response_required category_action_required
MSG_0911,TASK_0261,GROUP_012,Follow-up: following up on update the project tracker; is it in progress,low,0.5664,-5.1,cancelled,2026-10-06,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0942 cancels this.,status_cancelled status_contested chased_after_closure
MSG_0912,TASK_0262,GROUP_020,Confirm whether you started to complete the Python exercise,low,0.5046,-5.7,cancelled,2026-10-01,2026-10-05 01:24:00,Assessed low: the recorded messages disagree about this subject's state. MSG_0938 cancels this.,status_cancelled status_contested
MSG_0913,TASK_0263,GROUP_014,Share an update on complete the onboarding form,critical,0.82,5.5,pending,2026-09-06,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-06 (MSG_0624) passed 29 day(s) before the most recent message; the subject has been chased 6 times; the most recent traffic about this subject is an unanswered question.,deadline_overdue chased_repeatedly response_required category_action_required
MSG_0914,TASK_0264,GROUP_021,Following up on call the service centre; is it in progress,low,0.5664,-5.1,completed,2026-10-02,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0939 reports this complete.,status_completed status_contested chased_after_closure
MSG_0915,TASK_0265,GROUP_002,Confirm whether you started to review the privacy checklist,critical,0.82,5.1,pending,2026-09-30,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-30 (MSG_0980) passed 5 day(s) before the most recent message; the subject has been chased 3 times; the most recent traffic about this subject is an unanswered question. MSG_0980 pushed the deadline from 2026-09-03 back to 2026-09-30.,deadline_overdue deadline_moved_later chased_repeatedly response_required category_action_required
MSG_0916,TASK_0266,GROUP_014,Share an update on complete the onboarding form,critical,0.82,5.5,pending,2026-09-06,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-06 (MSG_0624) passed 29 day(s) before the most recent message; the subject has been chased 6 times; the most recent traffic about this subject is an unanswered question.,deadline_overdue chased_repeatedly response_required category_action_required
MSG_0917,TASK_0267,GROUP_007,Following up on renew the library book; is it in progress,critical,0.8892,8.5,pending,2026-09-30,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-30 (MSG_0986) passed 5 day(s) before the most recent message; at least one message about this subject uses explicit urgency wording; the subject has been chased 5 times.,deadline_overdue deadline_moved_earlier deadline_conflict explicit_urgency chased_repeatedly response_required category_action_required
MSG_0918,TASK_0268,GROUP_011,Confirm whether you started to email the signed document,low,0.5712,-5.1,completed,2026-09-06,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0933 reports this complete.,status_completed status_contested chased_after_closure
MSG_0919,TASK_0269,GROUP_007,Share an update on renew the library book,critical,0.8892,8.5,pending,2026-09-30,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-30 (MSG_0986) passed 5 day(s) before the most recent message; at least one message about this subject uses explicit urgency wording; the subject has been chased 5 times.,deadline_overdue deadline_moved_earlier deadline_conflict explicit_urgency chased_repeatedly response_required category_action_required
MSG_0920,TASK_0270,GROUP_007,Follow-up: following up on renew the library book; is it in progress,critical,0.8892,8.5,pending,2026-09-30,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-30 (MSG_0986) passed 5 day(s) before the most recent message; at least one message about this subject uses explicit urgency wording; the subject has been chased 5 times.,deadline_overdue deadline_moved_earlier deadline_conflict explicit_urgency chased_repeatedly response_required category_action_required
MSG_0921,TASK_0271,GROUP_002,Confirm whether you started to review the privacy checklist,critical,0.82,5.1,pending,2026-09-30,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-30 (MSG_0980) passed 5 day(s) before the most recent message; the subject has been chased 3 times; the most recent traffic about this subject is an unanswered question. MSG_0980 pushed the deadline from 2026-09-03 back to 2026-09-30.,deadline_overdue deadline_moved_later chased_repeatedly response_required category_action_required
MSG_0922,TASK_0272,GROUP_004,Share an update on reply to the client email,critical,0.82,5.5,pending,2026-09-10,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-10 (MSG_0853) passed 25 day(s) before the most recent message; the subject has been chased 6 times; the most recent traffic about this subject is an unanswered question.,deadline_overdue chased_repeatedly response_required category_action_required
MSG_0923,TASK_0273,GROUP_005,Following up on pay the electricity bill; is it in progress,high,0.82,4.1,pending,2026-09-28,2026-10-05 01:24:00,Assessed high: the deadline of 2026-09-28 (MSG_0990) passed 7 day(s) before the most recent message; the most recent traffic about this subject is an unanswered question; the subject has been chased 2 time(s). MSG_0990 pushed the deadline from 2026-09-07 back to 2026-09-28.,deadline_overdue deadline_moved_later chased_once response_required category_action_required
MSG_0924,TASK_0274,GROUP_007,Confirm whether you started to renew the library book,critical,0.8892,8.5,pending,2026-09-30,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-30 (MSG_0986) passed 5 day(s) before the most recent message; at least one message about this subject uses explicit urgency wording; the subject has been chased 5 times.,deadline_overdue deadline_moved_earlier deadline_conflict explicit_urgency chased_repeatedly response_required category_action_required
MSG_0925,TASK_0275,GROUP_008,Share an update on review the model results,low,0.5659,-5.1,completed,2026-09-30,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0935 reports this complete.,status_completed status_contested chased_after_closure
MSG_0926,TASK_0276,GROUP_010,Following up on confirm the interview slot; is it in progress,critical,0.8299,9.3,pending,2026-10-02,2026-10-05 01:24:00,"Assessed critical: the deadline of 2026-10-02 (MSG_0976) passed 3 day(s) before the most recent message; DEMO_001 states the deadline as ""tomorrow at 10:00""; it was not resolved to a date, so the proximity is taken from the wording; at least one message about this subject uses explicit urgency wording. MSG_0976 pushed the deadline from 2026-09-28 back to 2026-10-02.",deadline_relative_imminent deadline_overdue deadline_moved_later deadline_conflict explicit_urgency chased_repeatedly response_required category_action_required
MSG_0927,TASK_0277,GROUP_011,Confirm whether you started to email the signed document,low,0.5712,-5.1,completed,2026-09-06,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0933 reports this complete.,status_completed status_contested chased_after_closure
MSG_0928,TASK_0278,GROUP_012,Share an update on update the project tracker,low,0.5664,-5.1,cancelled,2026-10-06,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0942 cancels this.,status_cancelled status_contested chased_after_closure
MSG_0929,TASK_0279,GROUP_013,Following up on upload the assignment; is it in progress,low,0.8117,1.4,pending,2026-10-20,2026-10-05 01:24:00,Assessed low: the subject has been chased 5 times; the most recent traffic about this subject is an unanswered question; this subject is work the recipient must do. the deadline of 2026-10-20 (DEMO_020) is 15 days away; DEMO_020 pushed the deadline from 2026-09-05 back to 2026-10-20.,deadline_beyond_7_days deadline_moved_later chased_repeatedly response_required category_action_required
MSG_0930,TASK_0280,GROUP_014,Confirm whether you started to complete the onboarding form,critical,0.82,5.5,pending,2026-09-06,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-06 (MSG_0624) passed 29 day(s) before the most recent message; the subject has been chased 6 times; the most recent traffic about this subject is an unanswered question.,deadline_overdue chased_repeatedly response_required category_action_required
MSG_0932,TASK_0281,GROUP_021,You can cancel call the service centre; it is no longer required,low,0.5664,-5.1,completed,2026-10-02,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0939 reports this complete.,status_completed status_contested chased_after_closure
MSG_0934,TASK_0282,GROUP_032,You can cancel send the revised presentation; it is no longer required,low,0.5657,-5.1,cancelled,2026-09-29,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0934 cancels this.,status_cancelled status_contested chased_after_closure
MSG_0936,TASK_0283,GROUP_032,Follow-up: you can cancel send the revised presentation; it is no longer required,low,0.5657,-5.1,cancelled,2026-09-29,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0934 cancels this.,status_cancelled status_contested chased_after_closure
MSG_0938,TASK_0284,GROUP_020,You can cancel complete the Python exercise; it is no longer required,low,0.5046,-5.7,cancelled,2026-10-01,2026-10-05 01:24:00,Assessed low: the recorded messages disagree about this subject's state. MSG_0938 cancels this.,status_cancelled status_contested
MSG_0940,TASK_0285,GROUP_035,You can cancel send the expense receipt; it is no longer required,low,0.5046,-5.7,cancelled,2026-10-01,2026-10-05 01:24:00,Assessed low: the recorded messages disagree about this subject's state. MSG_0940 cancels this.,status_cancelled status_contested
MSG_0941,TASK_0286,GROUP_034,Follow-up: update: prepare the demo video has been completed successfully,low,0.5046,-5.7,completed,2026-09-27,2026-10-05 01:24:00,Assessed low: the recorded messages disagree about this subject's state. MSG_0937 reports this complete.,status_completed status_contested
MSG_0942,TASK_0287,GROUP_012,You can cancel update the project tracker; it is no longer required,low,0.5664,-5.1,cancelled,2026-10-06,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0942 cancels this.,status_cancelled status_contested chased_after_closure
MSG_0944,TASK_0288,GROUP_020,Follow-up: you can cancel complete the Python exercise; it is no longer required,low,0.5046,-5.7,cancelled,2026-10-01,2026-10-05 01:24:00,Assessed low: the recorded messages disagree about this subject's state. MSG_0938 cancels this.,status_cancelled status_contested
MSG_0945,TASK_0289,GROUP_034,Additional update: update: prepare the demo video has been completed successfully,low,0.5046,-5.7,completed,2026-09-27,2026-10-05 01:24:00,Assessed low: the recorded messages disagree about this subject's state. MSG_0937 reports this complete.,status_completed status_contested
MSG_0946,TASK_0290,GROUP_021,Follow-up: you can cancel call the service centre; it is no longer required,low,0.5664,-5.1,completed,2026-10-02,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0939 reports this complete.,status_completed status_contested chased_after_closure
MSG_0948,TASK_0291,GROUP_036,You can cancel verify the dataset labels; it is no longer required,low,0.5046,-5.7,cancelled,2026-09-28,2026-10-05 01:24:00,Assessed low: the recorded messages disagree about this subject's state. MSG_0948 cancels this.,status_cancelled status_contested
MSG_0950,TASK_0292,GROUP_021,Additional update: you can cancel call the service centre; it is no longer required,low,0.5664,-5.1,completed,2026-10-02,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0939 reports this complete.,status_completed status_contested chased_after_closure
MSG_0951,TASK_0293,GROUP_001,Use the new schedule,medium,0.7509,2.25,rescheduled,,2026-10-05 01:24:00,Assessed medium: the event of 2026-10-06 (MSG_0958) is one day after the most recent message; this subject is a meeting or event.,deadline_tomorrow category_meeting_event
MSG_0952,TASK_0294,GROUP_003,Use the new schedule,medium,0.7509,2.65,rescheduled,,2026-10-05 01:24:00,Assessed medium: the event of 2026-10-05 (MSG_0969) is the day of the most recent message; this subject is a meeting or event.,deadline_today category_meeting_event
MSG_0953,TASK_0295,GROUP_006,Use the new schedule,medium,0.7509,1.65,rescheduled,,2026-10-05 01:24:00,Assessed medium: the event of 2026-10-07 (DEMO_009) is 2 days away; this subject is a meeting or event.,deadline_within_3_days category_meeting_event
MSG_0954,TASK_0296,GROUP_009,Use the new schedule,low,0.6817,-6.0,cancelled,,2026-10-05 01:24:00,Assessed low: DEMO_008 cancels this.,status_cancelled
MSG_0955,TASK_0297,GROUP_006,Use the new schedule,medium,0.7509,1.65,rescheduled,,2026-10-05 01:24:00,Assessed medium: the event of 2026-10-07 (DEMO_009) is 2 days away; this subject is a meeting or event.,deadline_within_3_days category_meeting_event
MSG_0956,TASK_0298,GROUP_015,Use the new schedule,high,0.7509,3.45,rescheduled,,2026-10-05 01:24:00,Assessed high: the event of 2026-10-04 (MSG_0956) passed 1 day(s) before the most recent message; this subject is a meeting or event.,deadline_overdue category_meeting_event
MSG_0957,TASK_0299,GROUP_019,Use the new schedule,low,0.7509,0.95,rescheduled,,2026-10-05 01:24:00,Assessed low: the event of 2026-10-09 (MSG_0961) is 4 days away; this subject is a meeting or event.,deadline_within_7_days category_meeting_event
MSG_0958,TASK_0300,GROUP_001,Use the new schedule,medium,0.7509,2.25,rescheduled,,2026-10-05 01:24:00,Assessed medium: the event of 2026-10-06 (MSG_0958) is one day after the most recent message; this subject is a meeting or event.,deadline_tomorrow category_meeting_event
MSG_0959,TASK_0301,GROUP_022,Use the new schedule,high,0.7509,3.45,rescheduled,,2026-10-05 01:24:00,Assessed high: the event of 2026-10-01 (MSG_0965) passed 4 day(s) before the most recent message; this subject is a meeting or event.,deadline_overdue category_meeting_event
MSG_0960,TASK_0302,GROUP_023,Use the new schedule,medium,0.7509,1.65,rescheduled,,2026-10-05 01:24:00,Assessed medium: the event of 2026-10-08 (MSG_0960) is 3 days away; this subject is a meeting or event.,deadline_within_3_days category_meeting_event
MSG_0961,TASK_0303,GROUP_019,Use the new schedule,low,0.7509,0.95,rescheduled,,2026-10-05 01:24:00,Assessed low: the event of 2026-10-09 (MSG_0961) is 4 days away; this subject is a meeting or event.,deadline_within_7_days category_meeting_event
MSG_0962,TASK_0304,GROUP_026,Use the new schedule,high,0.7509,3.45,rescheduled,,2026-10-05 01:24:00,Assessed high: the event of 2026-09-30 (MSG_0964) passed 5 day(s) before the most recent message; this subject is a meeting or event.,deadline_overdue category_meeting_event
MSG_0963,TASK_0305,GROUP_027,Use the new schedule,high,0.7509,3.45,rescheduled,,2026-10-05 01:24:00,Assessed high: the event of 2026-09-29 (MSG_0963) passed 6 day(s) before the most recent message; this subject is a meeting or event.,deadline_overdue category_meeting_event
MSG_0964,TASK_0306,GROUP_026,Use the new schedule,high,0.7509,3.45,rescheduled,,2026-10-05 01:24:00,Assessed high: the event of 2026-09-30 (MSG_0964) passed 5 day(s) before the most recent message; this subject is a meeting or event.,deadline_overdue category_meeting_event
MSG_0965,TASK_0307,GROUP_022,Use the new schedule,high,0.7509,3.45,rescheduled,,2026-10-05 01:24:00,Assessed high: the event of 2026-10-01 (MSG_0965) passed 4 day(s) before the most recent message; this subject is a meeting or event.,deadline_overdue category_meeting_event
MSG_0966,TASK_0308,GROUP_029,Use the new schedule,medium,0.7509,2.25,rescheduled,,2026-10-05 01:24:00,Assessed medium: the event of 2026-10-06 (MSG_0970) is one day after the most recent message; this subject is a meeting or event.,deadline_tomorrow category_meeting_event
MSG_0967,TASK_0309,GROUP_031,Use the new schedule,high,0.7509,3.45,rescheduled,,2026-10-05 01:24:00,Assessed high: the event of 2026-10-03 (MSG_0967) passed 2 day(s) before the most recent message; this subject is a meeting or event.,deadline_overdue category_meeting_event
MSG_0968,TASK_0310,GROUP_033,Use the new schedule,high,0.7509,3.45,rescheduled,,2026-10-05 01:24:00,Assessed high: the event of 2026-10-04 (MSG_0968) passed 1 day(s) before the most recent message; this subject is a meeting or event.,deadline_overdue category_meeting_event
MSG_0969,TASK_0311,GROUP_003,Use the new schedule,medium,0.7509,2.65,rescheduled,,2026-10-05 01:24:00,Assessed medium: the event of 2026-10-05 (MSG_0969) is the day of the most recent message; this subject is a meeting or event.,deadline_today category_meeting_event
MSG_0970,TASK_0312,GROUP_029,Use the new schedule,medium,0.7509,2.25,rescheduled,,2026-10-05 01:24:00,Assessed medium: the event of 2026-10-06 (MSG_0970) is one day after the most recent message; this subject is a meeting or event.,deadline_tomorrow category_meeting_event
MSG_0972,TASK_0313,GROUP_010,Please note that confirm the interview slot,critical,0.8299,9.3,pending,2026-10-02,2026-10-05 01:24:00,"Assessed critical: the deadline of 2026-10-02 (MSG_0976) passed 3 day(s) before the most recent message; DEMO_001 states the deadline as ""tomorrow at 10:00""; it was not resolved to a date, so the proximity is taken from the wording; at least one message about this subject uses explicit urgency wording. MSG_0976 pushed the deadline from 2026-09-28 back to 2026-10-02.",deadline_relative_imminent deadline_overdue deadline_moved_later deadline_conflict explicit_urgency chased_repeatedly response_required category_action_required
MSG_0974,TASK_0314,GROUP_008,Please note that review the model results,low,0.5659,-5.1,completed,2026-09-30,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0935 reports this complete.,status_completed status_contested chased_after_closure
MSG_0976,TASK_0315,GROUP_010,Please note that confirm the interview slot,critical,0.8299,9.3,pending,2026-10-02,2026-10-05 01:24:00,"Assessed critical: the deadline of 2026-10-02 (MSG_0976) passed 3 day(s) before the most recent message; DEMO_001 states the deadline as ""tomorrow at 10:00""; it was not resolved to a date, so the proximity is taken from the wording; at least one message about this subject uses explicit urgency wording. MSG_0976 pushed the deadline from 2026-09-28 back to 2026-10-02.",deadline_relative_imminent deadline_overdue deadline_moved_later deadline_conflict explicit_urgency chased_repeatedly response_required category_action_required
MSG_0978,TASK_0316,GROUP_037,Please note that submit the weekly report,low,0.4796,-5.7,completed,2026-09-28,2026-10-05 01:24:00,Assessed low: the recorded messages disagree about this subject's state. MSG_0949 reports this complete.,status_completed status_contested
MSG_0980,TASK_0317,GROUP_002,Please note that review the privacy checklist,critical,0.82,5.1,pending,2026-09-30,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-30 (MSG_0980) passed 5 day(s) before the most recent message; the subject has been chased 3 times; the most recent traffic about this subject is an unanswered question. MSG_0980 pushed the deadline from 2026-09-03 back to 2026-09-30.,deadline_overdue deadline_moved_later chased_repeatedly response_required category_action_required
MSG_0982,TASK_0318,GROUP_010,Follow-up: please note that confirm the interview slot,critical,0.8299,9.3,pending,2026-10-02,2026-10-05 01:24:00,"Assessed critical: the deadline of 2026-10-02 (MSG_0976) passed 3 day(s) before the most recent message; DEMO_001 states the deadline as ""tomorrow at 10:00""; it was not resolved to a date, so the proximity is taken from the wording; at least one message about this subject uses explicit urgency wording. MSG_0976 pushed the deadline from 2026-09-28 back to 2026-10-02.",deadline_relative_imminent deadline_overdue deadline_moved_later deadline_conflict explicit_urgency chased_repeatedly response_required category_action_required
MSG_0984,TASK_0319,GROUP_036,Please note that verify the dataset labels,low,0.5046,-5.7,cancelled,2026-09-28,2026-10-05 01:24:00,Assessed low: the recorded messages disagree about this subject's state. MSG_0948 cancels this.,status_cancelled status_contested
MSG_0986,TASK_0320,GROUP_007,Please note that renew the library book,critical,0.8892,8.5,pending,2026-09-30,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-30 (MSG_0986) passed 5 day(s) before the most recent message; at least one message about this subject uses explicit urgency wording; the subject has been chased 5 times.,deadline_overdue deadline_moved_earlier deadline_conflict explicit_urgency chased_repeatedly response_required category_action_required
MSG_0988,TASK_0321,GROUP_021,Please note that call the service centre,low,0.5664,-5.1,completed,2026-10-02,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0939 reports this complete.,status_completed status_contested chased_after_closure
MSG_0990,TASK_0322,GROUP_005,Please note that pay the electricity bill,high,0.82,4.1,pending,2026-09-28,2026-10-05 01:24:00,Assessed high: the deadline of 2026-09-28 (MSG_0990) passed 7 day(s) before the most recent message; the most recent traffic about this subject is an unanswered question; the subject has been chased 2 time(s). MSG_0990 pushed the deadline from 2026-09-07 back to 2026-09-28.,deadline_overdue deadline_moved_later chased_once response_required category_action_required
MSG_0992,TASK_0323,GROUP_038,Check the latest status of share the meeting notes,critical,0.8892,5.9,pending,2026-09-27,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-27 (MSG_0971) passed 8 day(s) before the most recent message; at least one message about this subject uses explicit urgency wording; the most recent traffic about this subject is an unanswered question. MSG_0971 pushed the deadline from 2026-09-02 back to 2026-09-27.,deadline_overdue deadline_moved_later explicit_urgency chased_once response_required category_action_required
MSG_0993,TASK_0324,GROUP_021,Work we discussed about call the service centre still needs attention,low,0.5664,-5.1,completed,2026-10-02,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0939 reports this complete.,status_completed status_contested chased_after_closure
MSG_0994,TASK_0325,GROUP_004,Has the reply to the client email item been handled yet,critical,0.82,5.5,pending,2026-09-10,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-10 (MSG_0853) passed 25 day(s) before the most recent message; the subject has been chased 6 times; the most recent traffic about this subject is an unanswered question.,deadline_overdue chased_repeatedly response_required category_action_required
MSG_0997,TASK_0326,GROUP_004,Check the latest status of reply to the client email,critical,0.82,5.5,pending,2026-09-10,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-10 (MSG_0853) passed 25 day(s) before the most recent message; the subject has been chased 6 times; the most recent traffic about this subject is an unanswered question.,deadline_overdue chased_repeatedly response_required category_action_required
MSG_0998,TASK_0327,GROUP_008,Work we discussed about the model results still needs attention,low,0.5659,-5.1,completed,2026-09-30,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0935 reports this complete.,status_completed status_contested chased_after_closure
MSG_1001,TASK_0328,GROUP_041,Any progress on the item concerning back up the project files,critical,0.8892,5.9,pending,2026-09-27,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-27 (MSG_0989) passed 8 day(s) before the most recent message; at least one message about this subject uses explicit urgency wording; the most recent traffic about this subject is an unanswered question. MSG_0989 pushed the deadline from 2026-09-08 back to 2026-09-27.,deadline_overdue deadline_moved_later explicit_urgency chased_once response_required category_action_required
MSG_1002,TASK_0329,GROUP_010,Check the latest status of confirm the interview slot,critical,0.8299,9.3,pending,2026-10-02,2026-10-05 01:24:00,"Assessed critical: the deadline of 2026-10-02 (MSG_0976) passed 3 day(s) before the most recent message; DEMO_001 states the deadline as ""tomorrow at 10:00""; it was not resolved to a date, so the proximity is taken from the wording; at least one message about this subject uses explicit urgency wording. MSG_0976 pushed the deadline from 2026-09-28 back to 2026-10-02.",deadline_relative_imminent deadline_overdue deadline_moved_later deadline_conflict explicit_urgency chased_repeatedly response_required category_action_required
MSG_1003,TASK_0330,GROUP_032,Work we discussed about the revised presentation still needs attention,low,0.5657,-5.1,cancelled,2026-09-29,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0934 cancels this.,status_cancelled status_contested chased_after_closure
MSG_1007,TASK_0331,GROUP_038,Check the latest status of share the meeting notes,critical,0.8892,5.9,pending,2026-09-27,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-27 (MSG_0971) passed 8 day(s) before the most recent message; at least one message about this subject uses explicit urgency wording; the most recent traffic about this subject is an unanswered question. MSG_0971 pushed the deadline from 2026-09-02 back to 2026-09-27.,deadline_overdue deadline_moved_later explicit_urgency chased_once response_required category_action_required
MSG_1008,TASK_0332,GROUP_021,Follow-up: the work we discussed about call the service centre still needs attention,low,0.5664,-5.1,completed,2026-10-02,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0939 reports this complete.,status_completed status_contested chased_after_closure
MSG_1009,TASK_0333,GROUP_004,Follow-up: has the reply to the client email item been handled yet,critical,0.82,5.5,pending,2026-09-10,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-10 (MSG_0853) passed 25 day(s) before the most recent message; the subject has been chased 6 times; the most recent traffic about this subject is an unanswered question.,deadline_overdue chased_repeatedly response_required category_action_required
MSG_1011,TASK_0334,GROUP_012,Follow-up: any progress on the item concerning update the project tracker,low,0.5664,-5.1,cancelled,2026-10-06,2026-10-05 01:24:00,Assessed low: the subject was chased after it was reported closed; the recorded messages disagree about this subject's state. MSG_0942 cancels this.,status_cancelled status_contested chased_after_closure
MSG_1012,TASK_0335,GROUP_004,Check the latest status of reply to the client email,critical,0.82,5.5,pending,2026-09-10,2026-10-05 01:24:00,Assessed critical: the deadline of 2026-09-10 (MSG_0853) passed 25 day(s) before the most recent message; the subject has been chased 6 times; the most recent traffic about this subject is an unanswered question.,deadline_overdue chased_repeatedly response_required category_action_required
